,longitude,latitude,zipcode,num_bedrooms,num_bathrooms,listing_price,neighborhood,street_address
1292,-97.71052,30.27805,78702,3.0,3.0,220.0,East Downtown,1601 Miriam Avenue
1293,-97.74876,30.29142,78705,1.0,1.0,75.0,West Campus,1010 West 26th Street
1294,-97.74154,30.29372,78705,2.0,2.0,200.0,University of Texas,The Villas on Guadalupe 2810
1295,-97.72922,30.29164,78705,2.0,2.0,550.0,Hancock,725 East 32nd Street
1296,-97.72468,30.31163,78751,2.0,2.0,108.0,Dawson,4711 Avenue F
1298,-97.75935,30.27409,78703,1.0,1.0,200.0,Old West Austin,612 Winflo Drive
1299,-97.7751,30.18026,78744,1.0,1.0,175.0,,7501 South Interstate 35
1300,-97.69929,30.39845,78758,1.0,1.0,170.0,Gracywoods,1718 Kimmerling Lane
1301,-97.73168,30.23846,78741,1.0,1.0,175.0,East Riverside,1616 Royal Crest Drive
1302,-97.73681,30.26472,78701,1.0,1.0,395.0,Downtown,Austin Convention Center Parking Garage 601
1303,-97.82276,30.17311,78748,1.0,1.0,22.0,,1905 West Slaughter Lane
1304,-97.73899,30.23902,78704,1.0,1.0,150.0,Travis Heights,1920 I 35 Frontage Road
1305,-97.75303,30.24014,78704,1.0,1.0,70.0,South Congress,2300 South Congress Avenue
1306,-97.82877,30.23284,78749,1.0,1.0,88.0,,Office Depot Staggerbrush Road
1307,-97.70515,30.31352,78723,3.0,3.0,216.0,Windsor Park,1045 Reinli Street
1308,-97.76093,30.28161,78703,2.0,2.0,150.0,Capitol Hill,1629 Waterston Avenue
1309,-97.77916,30.25708,78704,2.0,2.0,99.0,,1802 Westridge Drive
1310,-97.79789,30.38585,78750,4.0,4.0,380.0,Bull Creek,7701 Jester Boulevard
1311,-97.78347,30.29732,78703,2.0,2.0,159.0,Tarrytown,1603 Scenic Drive
1312,-97.72692,30.39584,78758,1.0,1.0,95.0,,The Domain 11410
1313,-97.72344,30.25894,78702,3.0,3.0,429.0,East Downtown,301 Chicon Street
1314,-97.72752,30.32328,78751,1.0,1.0,60.0,North Loop,Titaya's Thai Cuisine 5501
1315,-97.8005,30.26083,78746,1.0,1.0,220.0,Westlake Hills,1925 Holly Hill Drive
1316,-97.75125,30.3026,78703,5.0,5.0,275.0,Bryker Woods,1503 West 32nd Street
1317,-97.73858,30.24411,78704,2.0,2.0,178.0,Barton Hills,1510 Chelsea Lane
1318,-97.794,30.22234,78745,2.0,2.0,322.0,Zilker,4809 Pawnee Pathway
1319,-97.75561,30.25162,78704,2.0,2.0,182.0,Bouldin Creek,702 West Elizabeth Street
1320,-97.72707,30.30747,78751,1.0,1.0,80.0,Hyde Park,Avenue G Hyde Park
1321,-97.7529,30.25764,78704,1.0,1.0,75.0,South First,603 South 3rd Street
1322,-97.80954,30.27235,78746,1.0,1.0,71.0,Westlake Hills,3603 Ripple Creek Drive
1323,-97.73003,30.22709,78741,1.0,1.0,145.0,Parker Lane,2401 Ware Road
1325,-97.764,30.24384,78704,3.0,3.0,550.0,Bouldin Creek,2311 South 5th Street
1326,-97.75296,30.26811,78703,2.0,2.0,500.0,,Walter Seaholm Drive Seaholm
1327,-97.72254,30.25566,78702,1.0,1.0,90.0,Holly,2014 Willow Street
1328,-97.74686,30.31137,78756,1.0,1.0,195.0,Rosedale,4010 Ramsey Avenue
1329,-97.74026,30.26408,78701,3.0,3.0,326.0,Downtown,Austin Convention Center 500
1330,-97.73301,30.30384,78751,3.0,3.0,319.0,St. Edwards,4002 Avenue D
1331,-97.75232,30.35702,78731,1.0,1.0,150.0,Northwest Hills,Austin Travis County
1332,-97.71478,30.36685,78758,1.0,1.0,40.0,,9002 West Pointer Lane
1333,-97.78326,30.25383,78704,3.0,3.0,600.0,Barton Hills,Barton Hills Elementary School 2108
1334,-97.74042,30.24505,78704,2.0,2.0,195.0,Travis Heights,1502 Kenwood Avenue
1335,-97.74771,30.26635,78701,1.0,1.0,142.0,Downtown,412 West 3rd Street
1336,-97.74724,30.28855,78705,2.0,2.0,185.0,West Campus,2401 San Gabriel Street
1337,-97.72492,30.2518,78702,3.0,3.0,104.0,Holly,2007 Haskell Street
1338,-97.7978,30.46104,78750,2.0,2.0,170.0,Anderson Mill,Fitness Connection North Lake Creek Parkway
1339,-97.7195,30.30931,78751,4.0,4.0,450.0,Hancock,4709 Eilers Avenue
1340,-97.77959,30.23323,78704,1.0,1.0,689.0,South Lamar,1510 Rockdale Circle
1341,-97.69854,30.36865,78758,1.0,1.0,75.0,,9610 Blue Creek Lane
1342,-97.75762,30.24472,78704,3.0,3.0,375.0,South First,2104 South 1st Street
1344,-97.72928,30.24458,78741,3.0,3.0,239.0,East Riverside,1717 South Lakeshore Boulevard
1345,-97.74076,30.26868,78701,2.0,2.0,567.0,Downtown,Omni Austin Hotel Downtown 700
1346,-97.74768,30.24406,78704,2.0,2.0,201.0,Travis Heights,1908 Newning Avenue
1347,-97.73389,30.25596,78702,4.0,4.0,470.0,East Downtown,1205 Holly Street
1348,-97.75225,30.24336,78704,1.0,1.0,53.0,South Congress,2020 Condominiums South Congress Avenue
1350,-97.74944,30.28918,78705,1.0,1.0,38.0,West Campus,2408 Leon Street
1351,-97.71299,30.27968,78702,1.0,1.0,50.0,East Downtown,1711 Walnut Avenue
1352,-97.7413,30.31948,78756,2.0,2.0,100.0,Allendale,2109 West 48th Street
1353,-97.76158,30.25437,78704,1.0,1.0,250.0,South Lamar,Gibson Flats 1219
1354,-97.871,30.22621,78749,4.0,4.0,618.0,Oak Hill,6422 Ira Ingram Drive
1355,-97.77927,30.24083,78704,3.0,3.0,846.0,South Lamar,3008 Del Curto Road
1356,-97.70197,30.27772,78702,2.0,2.0,100.0,,3106 East 13th Street
1357,-97.81503,30.19867,78745,3.0,3.0,524.0,South Austin,2309 Burly Oak Drive
1358,-97.72702,30.25405,78702,1.0,1.0,170.0,East Downtown,1800 Holly Street
1359,-97.74821,30.28941,78705,1.0,1.0,35.0,West Campus,1006 West 25th Street
1360,-97.7879,30.2184,78745,3.0,3.0,325.0,South Manchaca,5006 Brighton Road
1363,-97.69059,30.30287,78723,2.0,2.0,182.0,Windsor Park,5116 Waterbrook Drive
1365,-97.68422,30.27972,78721,1.0,1.0,40.0,MLK & 183,4705 Ribbecke Avenue
1366,-97.75987,30.24381,78704,1.0,1.0,150.0,South First,615 Fletcher Street
1367,-97.76636,30.26137,78704,1.0,1.0,1000.0,Zilker,703 Spofford Street
1369,-97.56062,30.24841,78725,2.0,2.0,1200.0,,5707 Dunlap Road North
1370,-97.79866,30.28725,78746,3.0,3.0,495.0,Rollingwood,803 Rocky River Road
1371,-97.69379,30.31502,78723,1.0,1.0,108.0,Windsor Park,6002 Dunbury Drive
1373,-97.75456,30.27497,78703,1.0,1.0,238.0,Old West Austin,1108 West 9th Street
1374,-97.71484,30.30784,78751,2.0,2.0,100.0,Hancock,911 Gene Johnson Street
1375,-97.71204,30.2806,78702,3.0,3.0,308.0,East Downtown,1807 Ulit Avenue
1376,-97.74306,30.28792,78705,1.0,1.0,40.0,West Campus,2401 Nueces Street
1378,-97.7911,30.23376,78704,1.0,1.0,130.0,South Lamar,Target 2300
1379,-97.72034,30.26747,78702,1.0,1.0,94.0,East Downtown,1124 Chicon Street
1380,-97.75316,30.24671,78704,2.0,2.0,181.0,South First,211 West Annie Street
1381,-97.66318,30.36893,78754,1.0,1.0,200.0,,11111 Terrace Bluff Drive
1382,-97.76379,30.22544,78704,1.0,1.0,120.0,Dawson,3805 Wadford Street
1383,-97.70009,30.31416,78723,3.0,3.0,139.0,Windsor Park,1308 Ridgehaven Drive
1385,-97.77189,30.21971,78745,1.0,1.0,69.0,West Congress,411 West Saint Elmo Road
1386,-97.73513,30.2569,78702,3.0,3.0,205.0,East Downtown,Sánchez Elementary School 73
1387,-97.69782,30.41293,78758,2.0,2.0,106.0,Springwoods,North Star Austin
1388,-97.77405,30.28401,78703,1.0,1.0,43.0,West Austin,809 Norwalk Lane
1389,-98.00397,30.2436,78736,4.0,4.0,555.0,,11100 Bonham Lane
1390,-97.67792,30.30551,78723,1.0,1.0,149.0,Pecan Spings,3000 Edgedale Drive
1391,-97.73451,30.30294,78751,1.0,1.0,55.0,Hyde Park,3900 Avenue C
1392,-97.72023,30.32309,78752,1.0,1.0,80.0,Highland,5705 Avenue D
1393,-97.74837,30.24782,78704,1.0,1.0,152.0,Hancock,206 East Monroe Street
1394,-97.72864,30.27175,78702,2.0,2.0,152.0,East Downtown,1012 Catalpa Street
1395,-97.74569,30.38369,78759,3.0,3.0,512.0,Balcones Civic Association,3916 Dominion Cove
1398,-97.75735,30.25631,78704,1.0,1.0,120.0,Bouldin Creek,912 South 5th Street
1399,-97.72569,30.27025,78702,3.0,3.0,290.0,,1171 1/2 San Bernard Street
1400,-97.73316,30.29819,78705,1.0,1.0,50.0,University of Texas,3404 Grooms Street
1401,-97.72521,30.32197,78751,1.0,1.0,41.0,North Loop,5413 Guadalupe Street
1402,-97.73103,30.27239,78702,6.0,6.0,1150.0,East Downtown,Super 8 Austin/Dtwn/Capitol Area East 12th Street
1403,-97.82159,30.33522,78730,5.0,5.0,2000.0,Long Canyon,3123 Ski Shores Terrace
1404,-97.75493,30.24643,78704,3.0,3.0,850.0,South First,404 West Mary Street
1405,-97.71866,30.28047,78722,1.0,1.0,100.0,East Downtown,2106 East Martin Luther King Jr Boulevard
1406,-97.78064,30.21625,78745,1.0,1.0,114.0,South Manchaca,805 Cardiff Drive
1407,-97.7601,30.29902,78703,5.0,5.0,900.0,Tarrytown,19 Scott Crescent
1408,-97.73877,30.25824,78701,1.0,1.0,67.0,Rainey Street,Rainey Street Historic District Rainey Street
1409,-97.97549,30.37838,78734,4.0,4.0,99.0,,408 Morning Cloud Street
1410,-97.75195,30.43992,78727,1.0,1.0,39.0,Milwood,6406 Jennings Drive
1411,-97.75791,30.30069,78703,1.0,1.0,116.0,Bryker Woods,North Mopac Expressway Bryker Woods
1412,-97.72521,30.32197,78751,1.0,1.0,41.0,North Loop,5413 Guadalupe Street
1413,-97.85929,30.34739,78733,1.0,1.0,89.0,,9701 Mecca Circle
1414,-97.77858,30.24817,78704,1.0,1.0,153.0,Bouldin Creek,2405 Ann Arbor Avenue
1415,-97.74695,30.25382,78704,1.0,1.0,125.0,South Congress,South River City Austin
1416,-97.717,30.32066,78751,1.0,1.0,100.0,North Loop,403 1/2 East Koenig Lane
1417,-97.87849,30.3814,78732,1.0,1.0,47.0,Steiner Ranch,Mesa North Travis County
1418,-97.76483,30.39911,78759,3.0,3.0,180.0,,9504 Ketona Cove
1419,-97.77621,30.26273,78704,1.0,1.0,300.0,Barton Hills,2609 Trailside Drive
1420,-97.76482,30.26289,78704,1.0,1.0,350.0,Zilker,518 Cliff Drive
1421,-97.8196,30.14731,78748,3.0,3.0,155.0,,11315 Ridge Drive
1422,-97.73292,30.25557,78702,2.0,2.0,400.0,East Downtown,1305 Holly Street
1423,-97.72239,30.26454,78702,2.0,2.0,140.0,East Downtown,Huston-Tillotson University 900
1424,-97.83361,30.29409,78746,1.0,1.0,68.0,,802 The Living End
1425,-97.68331,30.43709,78728,3.0,3.0,179.0,,2112 Margalene Way
1427,-97.87165,30.43218,78726,4.0,4.0,394.0,Parker Lane,Bullick Hollow Road Travis County
1428,-97.75438,30.2476,78704,4.0,4.0,634.0,South First,403 West Milton Street
1429,-97.7792,30.23284,78704,4.0,4.0,214.0,South Lamar,1505 Rockdale Circle
1430,-97.73582,30.22132,78741,1.0,1.0,75.0,Parker Lane,3014 Matador Drive
1431,-97.75154,30.32211,78731,3.0,3.0,153.0,Allendale,4608 Finley Drive
1434,-97.75706,30.27836,78703,2.0,2.0,253.0,Old West Austin,1101 Maufrais Street
1435,-97.72521,30.32229,78751,1.0,1.0,41.0,North Loop,5413 Guadalupe Street
1436,-97.75253,30.35597,78731,1.0,1.0,68.0,Northwest Hills,Austin Travis County
1437,-97.70897,30.28713,78722,1.0,1.0,63.0,Upper Boggy Creek,3408 Banton Road
1438,-97.7683,30.26728,78746,1.0,1.0,600.0,Zilker,Rock Wall At Zilker 2100
1439,-97.77936,30.16464,78744,1.0,1.0,164.0,,515 East Slaughter Lane
1440,-97.73346,30.30398,78751,1.0,1.0,100.0,Hyde Park,4001 Avenue C
1441,-97.72326,30.31235,78751,2.0,2.0,130.0,Hyde Park,4811 Avenue G
1442,-97.69577,30.42742,78727,1.0,1.0,37.0,Lamplight Village,Winwick Way Tomanet Estates
1443,-97.70119,30.40644,78758,1.0,1.0,105.0,,Northern Walnut Creek Trail Village at Walnut Creek
1444,-97.76228,30.29245,78703,1.0,1.0,130.0,Tarrytown,2202 Sharon Lane
1445,-97.74519,30.36679,78759,1.0,1.0,149.0,Balcones Civic Association,8112 Sonnet Avenue
1446,-97.71609,30.29401,78722,2.0,2.0,149.0,Upper Boggy Creek,Maplewood Elementary School 3808
1447,-97.71566,30.29581,78722,2.0,2.0,149.0,Upper Boggy Creek,4002 Wrightwood Road
1448,-97.85583,30.27719,78735,4.0,4.0,3000.0,Barton Creek,3100 Point O Woods
1449,-97.70141,30.29815,78723,3.0,3.0,386.0,Mueller,4544 Page Street
1450,-97.74901,30.24932,78704,2.0,2.0,5000.0,South Congress,1402 Nickerson Street
1451,-97.74848,30.40253,78759,1.0,1.0,68.0,,Cen-Tex Detail Supply 10829
1452,-97.7598,30.25716,78704,1.0,1.0,500.0,South Lamar,Windsor South Lamar 809
1453,-97.82404,30.17345,78748,1.0,1.0,28.0,,Menchaca Road Austin
1454,-97.72484,30.30844,78751,3.0,3.0,120.0,Hyde Park,4516 Avenue H
1455,-97.72238,30.22362,78741,1.0,1.0,92.0,Pleasant Valley,4810 East Oltorf Street
1457,-97.91895,30.38812,78734,5.0,5.0,325.0,,14589 Canyou Bluff Court
1458,-97.77248,30.19938,78745,1.0,1.0,90.0,East Congress,329 1/2 Little Texas Lane
1459,-97.67461,30.31808,78723,1.0,1.0,54.0,University Hills,2603 Dunbarton Drive
1460,-97.70242,30.35882,78758,1.0,1.0,67.0,,8900 Little Walnut Parkway
1461,-97.75195,30.43992,78727,1.0,1.0,60.0,Milwood,6406 Jennings Drive
1462,-97.72381,30.40223,78758,2.0,2.0,150.0,Rainey Street Historic District,Aloft Austin at The Domain 11601
1463,-97.82268,30.17752,78748,1.0,1.0,45.0,Cherry Creek,9505 Kempler Drive
1464,-97.91121,30.22344,78737,1.0,1.0,50.0,Oak Hill,9015 San Diego Road
